X,Y,Z,rho,p,T,U,V,W
 1.962120000000000E-001, 8.127450000000000E-002,-1.026950000000000E-019, 3.872710000000000E+000, 4.838910000000000E+000, 1.749290000000000E+000, 4.462630000000000E+000, 1.164440000000000E+000, 1.585750000000000E-004
 2.000220000000000E-001, 8.200190000000000E-002, 0.000000000000000E+000, 3.874960000000000E+000, 4.843150000000000E+000, 1.749810000000000E+000, 4.465550000000000E+000, 1.159920000000000E+000,-1.856290000000000E-004
 2.038320000000000E-001, 8.272930000000001E-002,-1.045880000000000E-019, 3.861570000000000E+000, 4.820710000000000E+000, 1.747740000000000E+000, 4.469040000000000E+000, 1.158900000000000E+000,-5.451990000000000E-007
 2.076420000000000E-001, 8.345669999999999E-002, 9.348900000000000E-020, 3.836130000000000E+000, 4.777300000000000E+000, 1.743490000000000E+000, 4.467480000000000E+000, 1.170030000000000E+000, 5.975740000000000E-004
 2.114520000000000E-001, 8.418399999999999E-002, 1.207520000000000E-020, 3.811820000000000E+000, 4.737000000000000E+000, 1.739810000000000E+000, 4.456550000000000E+000, 1.189090000000000E+000,-1.638940000000000E-004
 2.152620000000000E-001, 8.491140000000000E-002, 2.985880000000000E-019, 3.796010000000000E+000, 4.713910000000000E+000, 1.738540000000000E+000, 4.445890000000000E+000, 1.198440000000000E+000, 2.678560000000000E-004
 2.190720000000000E-001, 8.563880000000000E-002,-2.172410000000000E-019, 3.786850000000000E+000, 4.702310000000000E+000, 1.738450000000000E+000, 4.442120000000000E+000, 1.198320000000000E+000,-1.242000000000000E-004
 2.228820000000000E-001, 8.636620000000000E-002,-2.072930000000000E-019, 3.781600000000000E+000, 4.699800000000000E+000, 1.739940000000000E+000, 4.444930000000000E+000, 1.197240000000000E+000, 4.648270000000000E-004
 2.266910000000000E-001, 8.709350000000000E-002,-2.215440000000000E-019, 3.780640000000000E+000, 4.704890000000000E+000, 1.742260000000000E+000, 4.449300000000000E+000, 1.198840000000000E+000,-4.614270000000000E-006
 2.305010000000000E-001, 8.782089999999999E-002, 5.231890000000000E-019, 3.783730000000000E+000, 4.713650000000000E+000, 1.744080000000000E+000, 4.453240000000000E+000, 1.205220000000000E+000, 1.985680000000000E-004
 2.343110000000000E-001, 8.854830000000000E-002, 0.000000000000000E+000, 3.788560000000000E+000, 4.724440000000000E+000, 1.745850000000000E+000, 4.454520000000000E+000, 1.207790000000000E+000, 2.992570000000000E-006
 2.381210000000000E-001, 8.927570000000000E-002,-1.141850000000000E-019, 3.798780000000000E+000, 4.745390000000000E+000, 1.748870000000000E+000, 4.451500000000000E+000, 1.201820000000000E+000, 8.095470000000001E-005
 2.419310000000000E-001, 9.000300000000000E-002, 2.186730000000000E-019, 3.812880000000000E+000, 4.772550000000000E+000, 1.752370000000000E+000, 4.448230000000000E+000, 1.189310000000000E+000, 3.730590000000000E-004
 2.457410000000000E-001, 9.073040000000000E-002, 2.211100000000000E-019, 3.820120000000000E+000, 4.787290000000000E+000, 1.754450000000000E+000, 4.448990000000000E+000, 1.179380000000000E+000, 9.032770000000000E-005
 2.495510000000000E-001, 9.145780000000001E-002, 1.299210000000000E-019, 3.821220000000000E+000, 4.791980000000000E+000, 1.755670000000000E+000, 4.453920000000000E+000, 1.177920000000000E+000,-1.474340000000000E-004
 2.533610000000000E-001, 9.218510000000001E-002,-1.191200000000000E-019, 3.821210000000000E+000, 4.795080000000000E+000, 1.756810000000000E+000, 4.457220000000000E+000, 1.179170000000000E+000, 1.607290000000000E-004
 2.571710000000000E-001, 9.291250000000000E-002, 0.000000000000000E+000, 3.825650000000000E+000, 4.807910000000000E+000, 1.759460000000000E+000, 4.458660000000000E+000, 1.181850000000000E+000, 2.493780000000000E-004
 2.609810000000000E-001, 9.363990000000000E-002,-3.411540000000000E-019, 3.831800000000000E+000, 4.822850000000000E+000, 1.762100000000000E+000, 4.457710000000000E+000, 1.183050000000000E+000, 1.310520000000000E-004
 2.647910000000000E-001, 9.436730000000000E-002,-2.342120000000000E-019, 3.830770000000000E+000, 4.821980000000000E+000, 1.762260000000000E+000, 4.457310000000000E+000, 1.182020000000000E+000, 4.701830000000000E-005
 2.686010000000000E-001, 9.509460000000000E-002, 0.000000000000000E+000, 3.823210000000000E+000, 4.809370000000000E+000, 1.761120000000000E+000, 4.456570000000000E+000, 1.183050000000000E+000, 1.895740000000000E-005
 2.724110000000000E-001, 9.582200000000000E-002,-1.208110000000000E-020, 3.805460000000000E+000, 4.778680000000000E+000, 1.758050000000000E+000, 4.455330000000000E+000, 1.189930000000000E+000,-7.884149999999999E-005
 2.762210000000000E-001, 9.654939999999999E-002, 2.428930000000000E-019, 3.787720000000000E+000, 4.751480000000000E+000, 1.756220000000000E+000, 4.452770000000000E+000, 1.197870000000000E+000,-2.984370000000000E-005
 2.800310000000000E-001, 9.727669999999999E-002, 1.290110000000000E-019, 3.783710000000000E+000, 4.747590000000000E+000, 1.756650000000000E+000, 4.451270000000000E+000, 1.200050000000000E+000, 8.625330000000000E-005
 2.838410000000000E-001, 9.800410000000000E-002,-1.305750000000000E-019, 3.784490000000000E+000, 4.754210000000000E+000, 1.758730000000000E+000, 4.450690000000000E+000, 1.199390000000000E+000,-1.527420000000000E-004
 2.876510000000000E-001, 9.873150000000000E-002,-1.321810000000000E-019, 3.785810000000000E+000, 4.761310000000000E+000, 1.760750000000000E+000, 4.451980000000000E+000, 1.196580000000000E+000, 4.521950000000000E-004
 2.914610000000000E-001, 9.945890000000000E-002, 0.000000000000000E+000, 3.788050000000000E+000, 4.767310000000000E+000, 1.761920000000000E+000, 4.455710000000000E+000, 1.194500000000000E+000, 2.054150000000000E-004
 2.952710000000000E-001, 1.001860000000000E-001, 0.000000000000000E+000, 3.789650000000000E+000, 4.771150000000000E+000, 1.762600000000000E+000, 4.457580000000000E+000, 1.195100000000000E+000,-4.147870000000000E-004
 2.990810000000000E-001, 1.009140000000000E-001, 0.000000000000000E+000, 3.792720000000000E+000, 4.777370000000000E+000, 1.763470000000000E+000, 4.457990000000000E+000, 1.194600000000000E+000,-1.039830000000000E-005
 3.028900000000000E-001, 1.016410000000000E-001, 1.390670000000000E-019, 3.796630000000000E+000, 4.786410000000000E+000, 1.764980000000000E+000, 4.457360000000000E+000, 1.191680000000000E+000, 3.201300000000000E-004
 1.902870000000000E-003, 4.797550000000000E-002, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999920000000000E+000, 1.077590000000000E-006,-1.673280000000000E-004
 5.712850000000000E-003, 4.867740000000000E-002, 0.000000000000000E+000, 1.399980000000000E+000, 9.999740000000000E-001, 9.999920000000000E-001, 4.999990000000000E+000, 2.377390000000000E-006,-5.696870000000000E-005
 9.522839999999999E-003, 4.937930000000000E-002, 2.656060000000000E-019, 1.399970000000000E+000, 9.999690000000000E-001, 9.999910000000000E-001, 5.000020000000000E+000,-3.643730000000000E-006, 3.504790000000000E-005
 1.333280000000000E-002, 5.008110000000000E-002,-1.215660000000000E-019, 1.400000000000000E+000, 9.999970000000000E-001, 9.999990000000000E-001, 5.000050000000000E+000, 1.031310000000000E-007,-2.671950000000000E-006
 1.714280000000000E-002, 5.078300000000000E-002, 2.568770000000000E-019, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000, 3.658510000000000E-006, 3.466850000000000E-004
 2.095280000000000E-002, 5.148480000000000E-002, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999950000000000E+000, 4.475710000000000E-006,-4.351940000000000E-004
 2.476280000000000E-002, 5.218670000000000E-002, 0.000000000000000E+000, 1.399990000000000E+000, 9.999850000000000E-001, 9.999960000000000E-001, 5.000000000000000E+000, 1.459660000000000E-006, 4.800930000000000E-004
 2.857280000000000E-002, 5.288850000000000E-002, 2.620570000000000E-019, 1.399980000000000E+000, 9.999780000000000E-001, 9.999940000000000E-001, 5.000020000000000E+000,-1.493730000000000E-006, 4.043110000000000E-004
 3.238270000000000E-002, 5.359040000000000E-002, 1.206570000000000E-020, 1.400000000000000E+000, 9.999980000000001E-001, 9.999990000000000E-001, 5.000060000000000E+000, 3.162040000000000E-007,-2.620720000000000E-005
 3.619270000000000E-002, 5.429220000000000E-002,-2.656340000000000E-019, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000, 2.677420000000000E-006,-4.487320000000000E-005
 4.000270000000000E-002, 5.499410000000000E-002, 1.397640000000000E-019, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 4.999960000000000E+000, 5.302279999999999E-007, 1.058900000000000E-004
 4.381270000000000E-002, 5.569600000000000E-002, 0.000000000000000E+000, 1.400000000000000E+000, 9.999910000000000E-001, 9.999970000000000E-001, 4.999980000000000E+000,-2.836920000000000E-006, 6.256040000000000E-005
 4.762270000000000E-002, 5.639780000000000E-002, 1.295650000000000E-019, 1.399990000000000E+000, 9.999850000000000E-001, 9.999960000000000E-001, 5.000020000000000E+000,-3.028610000000000E-006,-1.914100000000000E-004
 5.143270000000000E-002, 5.709970000000000E-002,-1.425860000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000020000000000E+000,-1.444550000000000E-006,-8.699350000000001E-005
 5.524260000000000E-002, 5.780150000000000E-002, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.952280000000000E-006, 3.945970000000000E-004
 5.905260000000000E-002, 5.850340000000000E-002, 0.000000000000000E+000, 1.400000000000000E+000, 9.999960000000000E-001, 9.999990000000000E-001, 4.999980000000000E+000, 2.225740000000000E-007, 4.029560000000000E-004
 6.286260000000000E-002, 5.920520000000000E-002, 0.000000000000000E+000, 1.399990000000000E+000, 9.999880000000000E-001, 9.999970000000000E-001, 5.000010000000000E+000, 2.615180000000000E-006,-2.992310000000000E-004
 6.667260000000000E-002, 5.990710000000000E-002, 1.465480000000000E-019, 1.400000000000000E+000, 9.999980000000001E-001, 1.000000000000000E+000, 5.000010000000000E+000, 2.438050000000000E-006,-3.854410000000000E-005
 7.048260000000001E-002, 6.060900000000000E-002, 0.000000000000000E+000, 1.400000000000000E+000, 9.999990000000000E-001, 1.000000000000000E+000, 5.000000000000000E+000, 1.309740000000000E-006,-3.279000000000000E-004
 7.429260000000000E-002, 6.131080000000000E-002, 0.000000000000000E+000, 1.400000000000000E+000, 9.999940000000000E-001, 9.999980000000001E-001, 5.000010000000000E+000, 2.209930000000000E-006, 1.374680000000000E-004
 7.810250000000001E-002, 6.201270000000000E-002, 1.206750000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000030000000000E+000, 6.487570000000000E-006,-2.649130000000000E-004
 8.191250000000000E-002, 6.271450000000001E-002, 0.000000000000000E+000, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 5.000010000000000E+000,-1.093210000000000E-005,-3.367670000000000E-004
 8.572249999999999E-002, 6.341640000000000E-002, 8.196010000000000E-020, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999920000000000E+000,-7.623030000000000E-006,-4.421990000000000E-004
 8.953250000000000E-002, 6.411820000000000E-002, 0.000000000000000E+000, 1.399960000000000E+000, 9.999590000000000E-001, 9.999880000000000E-001, 5.000020000000000E+000,-3.559350000000000E-007,-8.537830000000000E-005
 9.334249999999999E-002, 6.482010000000001E-002, 0.000000000000000E+000, 1.399950000000000E+000, 9.999500000000000E-001, 9.999860000000000E-001, 5.000050000000000E+000, 8.228730000000000E-006,-1.474670000000000E-004
 9.715240000000000E-002, 6.552189999999999E-002, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000070000000000E+000, 4.433980000000000E-006,-2.868740000000000E-004
 1.009620000000000E-001, 6.622380000000000E-002, 0.000000000000000E+000, 1.400060000000000E+000, 1.000060000000000E+000, 1.000020000000000E+000, 4.999980000000000E+000,-5.528200000000000E-006,-1.206250000000000E-004
 1.047720000000000E-001, 6.692570000000000E-002, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999880000000000E+000,-1.385580000000000E-005, 3.505680000000000E-006
 1.085820000000000E-001, 6.762749999999999E-002, 1.587970000000000E-019, 1.399970000000000E+000, 9.999620000000000E-001, 9.999890000000000E-001, 5.000000000000000E+000,-7.060220000000000E-006,-1.601430000000000E-004
 1.123920000000000E-001, 6.832940000000000E-002, 1.600220000000000E-019, 1.399960000000000E+000, 9.999500000000000E-001, 9.999860000000000E-001, 5.000070000000000E+000, 5.464270000000000E-006, 4.176640000000000E-004
 1.162020000000000E-001, 6.903120000000000E-002, 0.000000000000000E+000, 1.400000000000000E+000, 9.999960000000000E-001, 9.999990000000000E-001, 5.000070000000000E+000, 1.548790000000000E-005,-1.807780000000000E-004
 1.200120000000000E-001, 6.973310000000001E-002, 0.000000000000000E+000, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 5.000000000000000E+000, 1.290710000000000E-005, 9.846550000000000E-008
 1.238220000000000E-001, 7.043489999999999E-002, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999940000000000E+000,-2.608620000000000E-006, 7.457140000000000E-005
 1.276320000000000E-001, 7.113680000000000E-002, 1.530650000000000E-019, 1.399990000000000E+000, 9.999850000000000E-001, 9.999960000000000E-001, 4.999940000000000E+000,-1.470560000000000E-005,-8.971320000000000E-005
 1.314420000000000E-001, 7.183860000000000E-002, 0.000000000000000E+000, 1.399970000000000E+000, 9.999600000000000E-001, 9.999890000000000E-001, 5.000030000000000E+000,-4.660840000000000E-006,-2.222100000000000E-004
 1.352520000000000E-001, 7.254049999999999E-002, 8.994790000000000E-020, 1.399990000000000E+000, 9.999820000000000E-001, 9.999950000000000E-001, 5.000070000000000E+000, 5.839320000000000E-006, 8.981360000000000E-005
 1.390620000000000E-001, 7.324240000000000E-002,-1.692070000000000E-019, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 5.000000000000000E+000, 7.272450000000000E-006,-1.600230000000000E-004
 1.428720000000000E-001, 7.394420000000000E-002, 0.000000000000000E+000, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000, 4.093950000000000E-007,-1.359490000000000E-004
 1.466820000000000E-001, 7.464610000000001E-002,-1.599730000000000E-019, 1.400000000000000E+000, 9.999940000000000E-001, 9.999980000000001E-001, 5.000010000000000E+000,-3.262920000000000E-006,-2.215740000000000E-004
 1.504920000000000E-001, 7.534790000000000E-002, 9.278630000000000E-020, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000010000000000E+000, 9.283679999999999E-006, 1.850940000000000E-004
 1.543020000000000E-001, 7.604980000000000E-002,-1.207130000000000E-020, 1.399920000000000E+000, 9.999000000000000E-001, 9.999580000000000E-001, 5.000020000000000E+000,-3.758820000000000E-005, 9.146960000000000E-005
 1.581120000000000E-001, 7.675160000000000E-002, 1.207150000000000E-020, 1.402220000000000E+000, 1.002490000000000E+000, 1.000900000000000E+000, 4.999280000000000E+000, 1.156030000000000E-003, 1.813230000000000E-004
 1.619220000000000E-001, 7.745349999999999E-002, 0.000000000000000E+000, 1.442490000000000E+000, 1.051330000000000E+000, 1.020370000000000E+000, 4.985140000000000E+000, 3.203770000000000E-002, 1.791640000000000E-005
 1.657320000000000E-001, 7.815530000000000E-002, 1.207200000000000E-020, 1.560790000000000E+000, 1.203460000000000E+000, 1.079480000000000E+000, 4.965980000000000E+000, 1.110840000000000E-001,-2.760350000000000E-004
 1.695420000000000E-001, 7.885720000000000E-002,-2.657730000000000E-019, 1.916570000000000E+000, 1.684010000000000E+000, 1.230130000000000E+000, 4.834510000000000E+000, 4.078300000000000E-001,-4.377210000000000E-004
 1.733520000000000E-001, 7.955900000000000E-002, 0.000000000000000E+000, 2.408410000000000E+000, 2.396550000000000E+000, 1.393110000000000E+000, 4.760630000000000E+000, 6.018160000000000E-001,-2.326770000000000E-004
 1.771620000000000E-001, 8.026090000000000E-002,-1.844970000000000E-019, 3.036510000000000E+000, 3.315790000000000E+000, 1.528770000000000E+000, 4.800690000000000E+000, 6.904390000000000E-001,-9.905380000000000E-005
 1.809720000000000E-001, 8.096270000000000E-002, 0.000000000000000E+000, 3.372130000000000E+000, 3.894730000000000E+000, 1.616970000000000E+000, 4.510170000000000E+000, 1.082610000000000E+000,-2.839160000000000E-005
 1.847820000000000E-001, 8.166460000000000E-002, 1.879200000000000E-019, 3.566590000000000E+000, 4.245720000000000E+000, 1.666580000000000E+000, 4.432390000000000E+000, 1.276510000000000E+000, 1.169760000000000E-004
 1.885920000000000E-001, 8.236650000000000E-002, 0.000000000000000E+000, 3.656770000000000E+000, 4.419300000000000E+000, 1.691940000000000E+000, 4.433260000000000E+000, 1.252300000000000E+000,-1.185750000000000E-004
 1.924020000000000E-001, 8.306830000000000E-002, 0.000000000000000E+000, 3.722250000000000E+000, 4.548060000000000E+000, 1.710610000000000E+000, 4.460860000000000E+000, 1.195070000000000E+000,-1.463040000000000E-004
 1.962120000000000E-001, 8.377020000000000E-002, 1.933160000000000E-019, 3.825930000000000E+000, 4.731360000000000E+000, 1.731330000000000E+000, 4.478680000000000E+000, 1.159110000000000E+000,-5.538470000000000E-004
 2.000220000000000E-001, 8.447200000000001E-002,-1.831140000000000E-019, 3.880490000000000E+000, 4.824180000000000E+000, 1.740470000000000E+000, 4.482030000000000E+000, 1.155240000000000E+000, 2.093730000000000E-005
 2.038320000000000E-001, 8.517390000000000E-002, 8.043830000000000E-020, 3.886790000000000E+000, 4.834650000000000E+000, 1.741420000000000E+000, 4.476670000000000E+000, 1.159900000000000E+000, 2.452760000000000E-004
 2.076420000000000E-001, 8.587570000000000E-002,-1.990530000000000E-019, 3.882700000000000E+000, 4.828330000000000E+000, 1.740980000000000E+000, 4.466070000000000E+000, 1.172080000000000E+000, 1.690940000000000E-004
 2.114520000000000E-001, 8.657760000000000E-002, 1.207520000000000E-020, 3.867560000000000E+000, 4.808770000000000E+000, 1.740710000000000E+000, 4.452670000000000E+000, 1.183000000000000E+000,-1.183510000000000E-005
 2.152620000000000E-001, 8.727939999999999E-002, 1.075800000000000E-019, 3.871170000000000E+000, 4.821680000000000E+000, 1.743760000000000E+000, 4.451280000000000E+000, 1.178970000000000E+000,-3.599500000000000E-005
 2.190720000000000E-001, 8.798130000000000E-002, 1.086210000000000E-019, 3.871040000000000E+000, 4.826340000000000E+000, 1.745500000000000E+000, 4.450550000000000E+000, 1.170930000000000E+000, 6.386120000000000E-005
 2.228820000000000E-001, 8.868310000000000E-002, 0.000000000000000E+000, 3.852150000000000E+000, 4.797070000000000E+000, 1.743430000000000E+000, 4.452680000000000E+000, 1.170220000000000E+000,-5.856160000000000E-005
 2.266910000000000E-001, 8.938500000000001E-002, 0.000000000000000E+000, 3.827170000000000E+000, 4.754120000000000E+000, 1.739090000000000E+000, 4.459530000000000E+000, 1.182250000000000E+000, 6.337500000000000E-004
 2.305010000000000E-001, 9.008679999999999E-002, 0.000000000000000E+000, 3.803560000000000E+000, 4.715850000000000E+000, 1.735800000000000E+000, 4.459930000000000E+000, 1.199730000000000E+000,-1.243360000000000E-005
 2.343110000000000E-001, 9.078870000000000E-002,-3.149100000000000E-019, 3.791140000000000E+000, 4.698350000000000E+000, 1.735020000000000E+000, 4.451290000000000E+000, 1.209790000000000E+000, 1.989300000000000E-004
 2.381210000000000E-001, 9.149050000000000E-002, 0.000000000000000E+000, 3.791970000000000E+000, 4.703340000000000E+000, 1.736480000000000E+000, 4.445220000000000E+000, 1.208250000000000E+000,-4.441270000000000E-005
 2.419310000000000E-001, 9.219239999999999E-002, 0.000000000000000E+000, 3.793450000000000E+000, 4.710290000000000E+000, 1.738370000000000E+000, 4.439950000000000E+000, 1.199680000000000E+000, 2.105970000000000E-004
 2.457410000000000E-001, 9.289420000000000E-002, 0.000000000000000E+000, 3.793940000000000E+000, 4.714970000000000E+000, 1.739880000000000E+000, 4.442300000000000E+000, 1.190020000000000E+000,-2.645320000000000E-004
 2.495510000000000E-001, 9.359610000000000E-002,-2.236060000000000E-019, 3.795350000000000E+000, 4.722610000000000E+000, 1.742050000000000E+000, 4.448520000000000E+000, 1.187700000000000E+000,-1.141880000000000E-004
 2.533610000000000E-001, 9.429790000000000E-002, 0.000000000000000E+000, 3.808020000000000E+000, 4.751040000000000E+000, 1.746700000000000E+000, 4.454420000000000E+000, 1.191450000000000E+000,-2.421980000000000E-004
 2.571710000000000E-001, 9.499980000000000E-002, 2.287790000000000E-019, 3.834310000000000E+000, 4.802190000000000E+000, 1.753400000000000E+000, 4.457130000000000E+000, 1.191870000000000E+000, 4.282980000000000E-004
 2.609810000000000E-001, 9.570160000000000E-002, 2.435420000000000E-019, 3.848640000000000E+000, 4.830570000000000E+000, 1.757200000000000E+000, 4.456040000000000E+000, 1.185310000000000E+000, 4.607990000000000E-004
 2.647910000000000E-001, 9.640350000000000E-002, 2.342120000000000E-019, 3.851250000000000E+000, 4.835990000000000E+000, 1.757980000000000E+000, 4.455480000000000E+000, 1.181910000000000E+000,-3.799450000000000E-005
 2.686010000000000E-001, 9.710530000000001E-002, 0.000000000000000E+000, 3.848040000000000E+000, 4.830690000000000E+000, 1.757510000000000E+000, 4.455270000000000E+000, 1.180990000000000E+000, 3.571330000000000E-004
 2.724110000000000E-001, 9.780720000000000E-002,-2.399250000000000E-019, 3.834610000000000E+000, 4.808830000000000E+000, 1.755690000000000E+000, 4.454780000000000E+000, 1.183200000000000E+000,-1.834690000000000E-004
 2.762210000000000E-001, 9.850900000000000E-002, 2.549740000000000E-019, 3.822510000000000E+000, 4.791840000000000E+000, 1.755030000000000E+000, 4.452500000000000E+000, 1.188960000000000E+000, 3.007000000000000E-004
 2.800310000000000E-001, 9.921090000000000E-002, 0.000000000000000E+000, 3.815260000000000E+000, 4.783360000000000E+000, 1.755250000000000E+000, 4.450610000000000E+000, 1.191490000000000E+000,-2.507050000000000E-004
 2.838410000000000E-001, 9.991269999999999E-002, 0.000000000000000E+000, 3.808920000000000E+000, 4.777000000000000E+000, 1.755830000000000E+000, 4.450950000000000E+000, 1.191560000000000E+000, 9.861389999999999E-005
 2.876510000000000E-001, 1.006150000000000E-001, 0.000000000000000E+000, 3.800710000000000E+000, 4.767170000000000E+000, 1.756000000000000E+000, 4.453050000000000E+000, 1.191660000000000E+000, 3.330120000000000E-004
 2.914610000000000E-001, 1.013160000000000E-001, 0.000000000000000E+000, 3.793880000000000E+000, 4.758450000000000E+000, 1.755950000000000E+000, 4.454760000000000E+000, 1.193830000000000E+000,-2.302000000000000E-005
 2.952710000000000E-001, 1.020180000000000E-001, 0.000000000000000E+000, 3.792140000000000E+000, 4.757260000000000E+000, 1.756310000000000E+000, 4.455120000000000E+000, 1.195830000000000E+000, 1.969770000000000E-006
 2.990810000000000E-001, 1.027200000000000E-001, 1.372730000000000E-019, 3.795320000000000E+000, 4.764570000000000E+000, 1.757540000000000E+000, 4.454190000000000E+000, 1.196170000000000E+000,-1.206410000000000E-004
 3.028900000000000E-001, 1.034220000000000E-001,-4.051170000000000E-019, 3.796120000000000E+000, 4.771290000000000E+000, 1.759650000000000E+000, 4.453110000000000E+000, 1.194330000000000E+000,-4.079300000000000E-004
 1.902870000000000E-003, 5.177280000000000E-002,-1.191150000000000E-019, 1.400000000000000E+000, 9.999930000000000E-001, 9.999980000000001E-001, 4.999950000000000E+000,-1.705760000000000E-008,-1.020960000000000E-004
 5.712850000000000E-003, 5.244910000000000E-002, 1.319860000000000E-019, 1.399980000000000E+000, 9.999710000000001E-001, 9.999920000000000E-001, 5.000020000000000E+000,-3.569440000000000E-006,-4.698880000000000E-004
 9.522839999999999E-003, 5.312550000000000E-002,-1.206490000000000E-020, 1.399990000000000E+000, 9.999870000000000E-001, 9.999960000000000E-001, 5.000000000000000E+000,-1.050620000000000E-005,-2.714980000000000E-004
 1.333280000000000E-002, 5.380180000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000010000000000E+000,-7.841480000000000E-006, 2.088940000000000E-004
 1.714280000000000E-002, 5.447810000000000E-002, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999990000000000E+000, 9.114860000000000E-006, 4.700530000000000E-004
 2.095280000000000E-002, 5.515450000000000E-002,-1.353220000000000E-019, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 5.000000000000000E+000, 2.220910000000000E-005,-8.949260000000000E-006
 2.476280000000000E-002, 5.583080000000000E-002,-2.603060000000000E-019, 1.399990000000000E+000, 9.999880000000000E-001, 9.999970000000000E-001, 4.999950000000000E+000, 1.478310000000000E-006,-5.190960000000000E-005
 2.857280000000000E-002, 5.650710000000000E-002, 1.370610000000000E-019, 1.399970000000000E+000, 9.999680000000000E-001, 9.999910000000000E-001, 5.000010000000000E+000,-9.874390000000001E-006, 1.458810000000000E-005
 3.238270000000000E-002, 5.718350000000000E-002, 0.000000000000000E+000, 1.399990000000000E+000, 9.999840000000000E-001, 9.999960000000000E-001, 5.000050000000000E+000,-8.962889999999999E-006, 2.963140000000000E-004
 3.619270000000000E-002, 5.785980000000000E-002, 1.206580000000000E-020, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.432010000000000E-006,-4.061310000000000E-004
 4.000270000000000E-002, 5.853610000000000E-002, 2.795280000000000E-019, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 5.000020000000000E+000, 7.414220000000000E-006,-1.564910000000000E-004
 4.381270000000000E-002, 5.921250000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999930000000000E+000,-1.315180000000000E-006, 1.178540000000000E-004
 4.762270000000000E-002, 5.988880000000000E-002,-1.206630000000000E-020, 1.399990000000000E+000, 9.999860000000000E-001, 9.999960000000000E-001, 5.000010000000000E+000,-4.474150000000000E-006, 2.533010000000000E-004
 5.143270000000000E-002, 6.056510000000000E-002, 0.000000000000000E+000, 1.400000000000000E+000, 9.999910000000000E-001, 9.999970000000000E-001, 5.000030000000000E+000,-3.995410000000000E-007, 5.811590000000000E-005
 5.524260000000000E-002, 6.124150000000000E-002, 1.435540000000000E-019, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 5.000040000000000E+000, 8.365620000000000E-006,-2.555780000000000E-004
 5.905260000000000E-002, 6.191780000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999970000000000E+000,-5.187770000000000E-007,-3.373420000000000E-004
 6.286260000000000E-002, 6.259410000000000E-002, 0.000000000000000E+000, 1.399990000000000E+000, 9.999870000000000E-001, 9.999960000000000E-001, 5.000000000000000E+000,-5.056910000000000E-006, 3.990980000000000E-004
 6.667260000000000E-002, 6.327049999999999E-002, 0.000000000000000E+000, 1.400000000000000E+000, 9.999940000000000E-001, 9.999980000000001E-001, 5.000000000000000E+000,-3.062630000000000E-006,-4.924620000000000E-004
 7.048260000000001E-002, 6.394680000000000E-002,-2.830850000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999960000000000E+000, 3.985400000000000E-006,-3.042830000000000E-005
 7.429260000000000E-002, 6.462310000000000E-002,-2.972410000000000E-019, 1.399980000000000E+000, 9.999790000000000E-001, 9.999940000000000E-001, 5.000000000000000E+000, 6.294390000000000E-006, 2.654680000000000E-004
